ids,1cm_1,1cm_2,1cm_3,1cm_4,2cm_1,2cm_2,2cm_3,2cm_4,3cm_1,3cm_2,3cm_3,3cm_4,4cm_1,4cm_2,4cm_3,4cm_4,5cm_1,5cm_2,5cm_3,5cm_4
PaChr1g02837-t1_2837,5.348076487,4.878669131,5.358506983,5.399239373,4.679287222,4.523408544,4.502726461,4.609448365,1.589935505,1.734434865,1.811857998,1.739969352,2.096916658,2.195741856,2.213177812,2.239127942,1.877555394,1.856551378,1.913134806,1.909312373
PaChr1g03619-t1_3619,0.836757549,0.851888076,0.852155464,0.854833947,0.84033843,0.847281866,0.862693267,0.86986378,0.932527051,0.898173864,0.910311507,0.900588594,0.938350395,0.95433644,0.978863171,0.957049079,0.905827162,0.924336167,0.893335891,0.903316673
PaChr1g00120-t1_120,1.82481955,1.795939194,1.829167936,1.796153463,2.548744183,2.422660539,2.613262214,2.454673912,2.159759612,2.306283737,2.211735297,2.277215457,2.819522547,3.00171634,3.083934559,2.55052004,2.320227529,2.273972107,2.353044109,2.303722426
PaChr12g07987-t1_7987,0.786713583,0.808902929,0.794559445,0.810635995,0.78756123,0.798030789,0.810901758,0.818972009,0.829818239,0.819662059,0.80889233,0.801750102,0.829508568,0.828528022,0.831191266,0.832072131,0.813162415,0.813992764,0.792136351,0.817552912
PaChr9g24003-t1_24003,0.810719087,0.79591204,0.8278839,0.860732123,0.843035383,0.856284521,0.869291625,0.860598941,0.824050717,0.780361335,0.781168682,0.776150855,0.823146324,0.836335329,0.818105766,0.828410548,0.813223687,0.815121143,0.790431897,0.811436548
PaChr5g17145-t1_17145,0.820830963,0.840216344,0.836092284,0.836313353,0.786435953,0.812063546,0.806887109,0.804025485,0.842348406,0.836102297,0.850714461,0.826776009,0.800053814,0.801044082,0.787002296,0.784485527,0.812614268,0.811020615,0.788541347,0.810731698
PaChr6g18551-t1_18551,1.492622892,1.489221169,1.493056267,1.476577996,1.590320676,1.588044148,1.569124236,1.580050986,1.219976368,1.267113406,1.311841038,1.271382324,1.182392537,1.175666417,1.203019924,1.207299128,1.185392779,1.15922576,1.158888029,1.145892446
PaChr2g09228-t1_9228,0.817423036,0.83546454,0.835495215,0.831716623,0.826279977,0.848413499,0.836036255,0.854685208,0.798476908,0.822844822,0.827632243,0.7988816,0.833153822,0.838396146,0.846852633,0.835754215,0.829385699,0.827308376,0.803660302,0.82073243
PaChr2g10285-t1_10285,0.881920447,0.893679494,0.897132781,0.898936207,0.872161091,0.895863482,0.884809979,0.88939849,0.847911987,0.857179329,0.848764313,0.835305926,0.836495216,0.826660954,0.830458161,0.835885569,0.833304656,0.823748055,0.806080017,0.827265603
PaChr1g02473-t1_2473,0.920155019,0.935457202,0.94742721,0.916856155,0.871700485,0.895211787,0.88976173,0.88307455,0.926649615,0.949566752,0.963110314,0.935423944,0.871265456,0.878413993,0.881624635,0.882709768,0.909109061,0.91456094,0.887561384,0.893109469
PaCtg1483g33777-t1_33777,1.735161783,1.71325553,1.759320299,1.687968337,1.702716261,1.643454033,1.748352283,1.666510451,1.609333043,1.618424894,1.665416185,1.653635288,1.318424903,1.341000339,1.345974033,1.334381877,1.315737212,1.272108179,1.292811794,1.284786648
PaCtg1001g31096-t1_31096,0.768226684,0.795041719,0.788110384,0.77670196,0.802081675,0.82722607,0.820650881,0.820276652,0.802800049,0.805865047,0.80354234,0.785798066,0.86077631,0.850774096,0.86511897,0.840282193,0.829898724,0.837910786,0.810085608,0.828083217
PaChr4g14523-t1_14523,0.795815234,0.814379342,0.808990723,0.816963323,0.856739507,0.893396414,0.862129445,0.869522607,0.80608937,0.81021387,0.805894274,0.789279391,0.847451561,0.864054903,0.8494046,0.855397264,0.818400622,0.814775737,0.793004378,0.813883608
PaChr4g14652-t1_14652,2.428707638,2.357985938,2.406392558,2.407800801,3.184909551,3.171946579,3.160969618,2.977914019,1.30313767,1.361979398,1.424414277,1.373236799,1.374573425,1.384302328,1.423550101,1.411972445,1.197416825,1.18051782,1.174414925,1.156919414
PaCtg0470g27520-t1_27520,0.809364743,0.825354819,0.82363662,0.830609637,0.806631244,0.822254845,0.828636118,0.831157118,0.823427647,0.818299579,0.815250612,0.801377353,0.823178215,0.834580636,0.818508413,0.82219502,0.829424931,0.822984739,0.806130388,0.832168355
PaChr1g00649-t1_649,0.922464191,0.935528151,0.945107463,0.92608666,0.9908613,0.992786776,1.002306081,1.018465981,0.912586319,0.890825735,0.928440428,0.8977338,0.977629163,0.934007034,0.979755765,0.977487666,0.950731282,0.926385891,0.920014319,0.932063689
PaChr10g05075-t1_5075,0.824948491,0.83846474,0.83999456,0.846309381,0.834969864,0.867031148,0.849738665,0.845233742,0.822648178,0.840772951,0.827144552,0.813199929,0.820296687,0.824500789,0.821380415,0.837989037,0.827700446,0.821159733,0.800836226,0.820499881
PaChr5g17512-t1_17512,1.230519154,1.230770822,1.238631104,1.230224883,0.93877185,0.944222087,0.967406134,0.949783725,0.884189549,0.891726635,0.887985982,0.873808405,0.859211077,0.857917145,0.84942696,0.851790918,0.827927302,0.824818775,0.801937568,0.819764747
PaCtg1139g31875-t1_31875,0.885643176,0.896495094,0.894351682,0.910012866,0.806348489,0.805329814,0.829061626,0.849047031,0.84846356,0.866633474,0.857223461,0.841821623,0.846164259,0.850086604,0.833325799,0.846278352,0.85420828,0.843025863,0.83042312,0.856627848
PaChr2g09245-t1_9245,0.797070414,0.811596629,0.815843126,0.816417585,0.767513763,0.793565624,0.786349002,0.78896995,0.756958431,0.753559438,0.751258399,0.73315867,0.798491701,0.793396879,0.790347139,0.800649665,0.843231164,0.831566287,0.815607399,0.836687766
PaChr7g21444-t1_21444,0.903391679,0.933153342,0.907684824,0.910904033,0.776955693,0.901447005,0.742317769,0.745815221,0.8492518,0.842589289,0.742999086,0.792686829,0.9791553,0.979252287,0.997897093,1.008174963,0.8847579,0.868700792,0.860227351,0.885396027
PaChr2g10160-t1_10160,0.857031474,0.868256479,0.871729593,0.877757377,0.859216966,0.875537872,0.875740194,0.882178711,0.910922353,0.912156403,0.939627784,0.908602888,0.926232675,0.951675856,0.92851421,0.936029654,1.009345741,1.013103807,1.008074663,1.038688083
PaChr3g11750-t1_11750,0.973059787,0.997874769,0.979692016,0.975925568,1.013895353,1.053571058,1.039545617,0.979357487,0.873082882,0.866446748,0.875589523,0.856767969,0.817389181,0.824526176,0.821698247,0.820553317,0.81799122,0.816269685,0.793274798,0.813582469
PaChr11g06470-t1_6470,0.841058032,0.902603325,0.843471015,0.824134568,0.880962128,0.84555068,1.00156022,0.841798144,0.870779018,0.88921527,0.886703858,0.867892195,0.816201134,0.819346104,0.827016499,0.802365411,0.828081927,0.820055176,0.80199254,0.824555221
PaChr7g20544-t1_20544,1.106965564,1.196149267,1.091597714,1.052010697,0.986224749,0.993309315,1.018754888,0.984646834,1.120546256,1.137062702,1.114505547,1.121276948,1.022074048,1.10018128,1.134011805,1.081878055,1.223146796,1.212168143,1.228014201,1.253299334
PaChr5g16021-t1_16021,1.827110906,1.753369199,1.883452939,1.790326128,1.624725316,1.615368485,1.582206931,1.642135375,1.399736719,1.372038258,1.364555705,1.388233158,1.274568084,1.24102668,1.263042142,1.317671759,1.534546778,1.490738024,1.518853807,1.492179788
PaChr1g02234-t1_2234,3.021348363,2.853692816,3.099545114,2.933455047,2.181375466,2.206408438,2.188468902,2.029343261,2.678919954,3.003913224,2.95445769,2.964081036,1.464749222,1.426727141,1.384349385,1.363321819,1.974819226,2.025558688,2.041245342,2.009003845
PaChr1g00451-t1_451,0.768874141,0.788814848,0.781136263,0.792384497,0.841191841,0.837117455,0.855748239,0.891991749,0.789236425,0.789587823,0.811018268,0.77818931,0.883631124,0.882218195,0.893198392,0.910329091,0.832905191,0.833077281,0.814479882,0.842533172
PaChr2g10964-t1_10964,0.852037355,0.874231746,0.865336959,0.86337633,0.858950389,0.881329786,0.87755113,0.872695451,0.854795717,0.852733387,0.841078426,0.833350236,0.853723453,0.858767712,0.846967951,0.855362883,0.81853118,0.816026127,0.796081485,0.821371372
PaCtg0466g27468-t1_27468,0.830712166,0.851672476,0.850138677,0.839163842,0.833970936,0.857520363,0.848399227,0.854440487,0.946436931,0.922486427,0.930510954,0.921054193,0.908833774,0.905195916,0.914364767,0.923593864,0.957693938,0.93904287,0.927152894,0.932773947
PaChr6g18394-t1_18394,0.929407143,0.943465711,0.936514799,0.947522432,0.98074729,1.006573447,0.981986668,0.994079038,0.986213995,0.997360049,1.000201906,0.985724175,0.883907798,0.896161588,0.911415814,0.902443765,0.915931624,0.903127723,0.886343909,0.894078868
PaChr8g22177-t1_22177,0.999023314,1.00653509,1.012221402,1.010231882,1.024362345,1.048248541,1.024693387,1.035133937,0.95661468,0.993438968,0.983479479,0.968238312,0.908290026,0.953102731,0.931178419,0.958012398,0.920853881,0.928997261,0.901214153,0.905910395
PaChr4g15569-t1_15569,0.798248881,0.817447473,0.817462657,0.812165218,0.779756757,0.809015637,0.799730322,0.794643878,0.842011691,0.851314007,0.83907701,0.827769384,0.919266033,0.979993433,0.955276986,0.911904018,0.892453619,0.90686025,0.886060116,0.913649636
PaChr7g21187-t1_21187,1.037667844,1.054594888,1.044889246,1.041300436,1.133107505,1.14837254,1.151504796,1.118730407,1.052200635,1.037374808,1.010989837,1.026062448,1.278089974,1.309123992,1.237569083,1.241189428,1.024938986,0.999545189,1.00544207,1.02869213
PaChr2g10417-t1_10417,0.809991999,0.817268749,0.835989607,0.827938426,0.82956736,0.854288302,0.838481731,0.855546472,0.843278062,0.85661287,0.85567348,0.836008166,0.854846182,0.849838318,0.846544765,0.851583775,0.831698269,0.822918401,0.805470117,0.827991951
PaChr10g04251-t1_4251,0.779209255,0.799050663,0.799520201,0.793313989,0.779145422,0.802404278,0.790976559,0.810181976,0.81004798,0.812185666,0.803853987,0.790584585,0.848765173,0.866447277,0.855499868,0.856627596,0.840257517,0.829401769,0.813337103,0.835371252
PaChr9g25049-t1_25049,1.10031228,1.122373301,1.104298457,1.095415579,1.115375904,1.112788571,1.107241474,1.153780753,0.980925855,1.01258017,0.957719312,0.973945493,0.942510486,0.952871763,1.00789963,0.943582073,0.924930284,0.902051106,0.896383445,0.914878833
PaChr10g04130-t1_4130,0.847485957,0.848781915,0.890613163,0.849767862,0.802912595,0.820490668,0.81675053,0.83497666,0.86904903,0.940498973,0.882479999,0.883617544,0.926285914,0.903756015,0.888999872,0.889356278,0.856507391,0.850094284,0.836695402,0.865254542
PaChr10g04512-t1_4512,0.993214628,1.013118943,1.006188067,0.992417918,1.092009725,1.084159719,1.127523989,1.089976743,1.016438484,0.980747856,1.008925923,0.993409147,0.988045765,0.995936451,0.975525391,0.979572537,0.974476382,0.95520815,0.944081809,0.948109518
PaCtg0875g30337-t1_30337,0.900256312,0.90411663,0.923961523,0.914648382,0.923244927,0.93216756,0.945724744,0.939353726,0.858719276,0.864541648,0.864528733,0.847223308,0.889247658,0.896966873,0.898446274,0.878680071,0.851448259,0.861706782,0.832823062,0.847603803
PaChr1g03331-t1_3331,0.920620783,0.931182269,0.943295669,0.926999236,0.877900038,0.909899785,0.890116865,0.885422409,0.884858755,0.880544637,0.876350592,0.865967686,0.824433976,0.831799763,0.821318668,0.829846742,0.829564098,0.829736941,0.805079687,0.822202418
PaChr4g15204-t1_15204,1.22204809,1.209100678,1.237044515,1.229129664,1.288551981,1.279663648,1.301728759,1.286919294,1.218584623,1.200598259,1.255910273,1.227678999,1.244349451,1.252884162,1.255920901,1.311125073,1.220492935,1.184620098,1.193833583,1.185099528
PaChr11g05994-t1_5994,0.958990425,0.960248049,0.978324472,0.97447622,0.912381654,0.906627478,0.938930568,0.942019176,0.97266227,0.963496156,0.970952449,0.958807617,0.885824551,0.881099922,0.883070465,0.87798631,0.824237678,0.820417015,0.801865629,0.827778319
PaCtg0148g25750-t1_25750,8.658043782,8.104218219,8.340215941,8.79199398,6.901252345,6.565055616,6.563858384,6.923720737,2.534017802,2.873723978,2.591608839,2.738918761,3.13821497,3.281541396,3.141337168,3.106548828,2.457259903,2.470563974,2.514675022,2.431504884
PaChr7g20403-t1_20403,0.980773102,0.99349778,0.993586156,0.988898524,0.919423043,0.948366174,0.923774804,0.933828753,0.849921731,0.837086612,0.840287771,0.825959527,0.878755167,0.874947767,0.868165862,0.877788923,0.882213715,0.864792036,0.855194072,0.877418989
PaChr10g04703-t1_4703,0.780107072,0.820820197,0.788762792,0.784667488,0.765288784,0.793629267,0.782673837,0.786082034,0.809255719,0.801320705,0.800078731,0.785179028,0.803162691,0.801605413,0.805576074,0.799955471,0.821669637,0.820620845,0.797094582,0.816446418
PaChr7g20394-t1_20394,0.878052725,0.885926856,0.888481628,0.904508951,0.884426129,0.913585155,0.89158246,0.900056314,0.924020955,0.929303916,0.916179438,0.910616256,0.838044971,0.85309285,0.846312183,0.845157663,0.846225164,0.836994808,0.818051794,0.835203071
PaChr3g13968-t1_13968,0.799407675,0.808170662,0.81069183,0.832320737,0.81672462,0.829555879,0.838750916,0.843061944,0.863985513,0.850633912,0.852812435,0.839976368,0.857058977,0.84952692,0.84201482,0.849588239,0.86605891,0.850721423,0.837578995,0.85735129
PaChr2g09218-t1_9218,1.170985232,1.164288891,1.175037362,1.188406908,1.078804829,1.0782641,1.099898718,1.086573997,0.916926236,0.912939166,0.934099565,0.908940159,0.926669002,0.919116678,0.8980352,0.900866541,0.960770999,0.943236669,0.942517133,0.96972824
PaChr12g07819-t1_7819,0.780181216,0.787107295,0.812011595,0.795524656,0.799216774,0.817437506,0.840610785,0.799769772,0.806408306,0.808163063,0.821060624,0.794124701,0.886869617,0.838979723,0.885813976,0.875382645,0.820451963,0.818369242,0.795660018,0.815823394
PaChr3g14055-t1_14055,0.805885811,0.800362457,0.86970485,0.797966337,0.774777772,0.785579279,0.776776216,0.831729702,0.796285864,0.859265893,0.844401273,0.816823939,0.846677462,0.847831628,0.840935383,0.853980558,0.854500194,0.841783082,0.825988279,0.844779989
PaChr8g21938-t1_21938,0.940338786,0.933759878,0.987300124,0.937007456,0.919060033,0.952559076,0.913829414,0.939203645,0.8566253,0.853604111,0.871290506,0.845133858,0.870229181,0.857092802,0.848114523,0.857328415,0.858100537,0.845284808,0.829265722,0.847013494
PaCtg3569g39823-t1_39823,0.769668779,0.783686307,0.802137902,0.778095793,0.775269768,0.762002346,0.832291671,0.797105079,0.838414472,0.803694507,0.809877121,0.799488365,0.879558029,0.871849347,0.86810002,0.884799678,0.849020434,0.863719454,0.835422149,0.855576418
PaChr3g11799-t1_11799,1.080900765,1.100554966,1.10878726,1.05553559,1.115383971,1.137587258,1.117091806,1.114406987,1.133963325,1.209356232,1.226036348,1.191076591,1.265475122,1.331541251,1.379754552,1.370185477,1.359834916,1.34402512,1.343947517,1.314672102
PaChr7g21510-t1_21510,0.966903444,0.941838295,1.003450558,0.990844476,1.029789177,1.063279066,1.022335242,1.037744839,0.989388846,1.00367055,1.015486067,0.994495326,1.049401953,1.084146928,1.041068369,1.065584939,1.049661036,1.047301467,1.027882977,1.019997165
PaCtg0977g30953-t1_30953,0.913214971,0.926860139,0.935437678,0.917647757,0.865113931,0.891839826,0.885400592,0.871180048,0.896036331,0.893299815,0.876554136,0.874295713,0.916872447,0.923109654,0.919100872,0.925415068,0.915181264,0.922101826,0.894766647,0.900073226
PaChr2g10452-t1_10452,1.603254933,1.645249268,1.613703209,1.518016212,1.393316695,1.381083831,1.390015731,1.400260827,1.246196823,1.290070897,1.291005765,1.280838604,1.339106137,1.388751396,1.349709963,1.335354936,1.332406523,1.28768772,1.311650182,1.306337787
PaChr1g02802-t1_2802,0.784205176,0.803061064,0.794714399,0.809061727,0.776820581,0.80591298,0.793722938,0.795772778,0.809742148,0.807438007,0.808597775,0.790533584,0.87668955,0.882105684,0.880917334,0.883975842,0.828780911,0.83705755,0.812781615,0.837870666
PaChr9g24622-t1_24622,0.774648917,0.807761403,0.794986539,0.775443019,0.788042212,0.809857758,0.804180909,0.81465013,0.848180714,0.821391929,0.838411439,0.819232548,0.840336242,0.834652073,0.810287519,0.82361966,0.821557062,0.818959721,0.799400261,0.82488628
PaChr6g18765-t1_18765,1.940879234,1.945577586,1.902547447,1.909837211,2.062410464,2.014206449,2.030716195,2.053554864,2.429231524,2.50812216,2.531348807,2.554322601,2.359653594,2.365247525,2.53012293,2.537100049,2.415659664,2.420549058,2.489855242,2.452963399
PaChr10g04863-t1_4863,2.185709038,2.152874624,2.036627337,2.283709233,2.213361807,2.106468585,2.254388671,2.168700126,2.653392939,2.678108564,2.69837231,2.750043091,1.607072606,1.457925051,1.441523712,1.418026604,1.729990069,1.729559011,1.769648387,1.774723108
PaChr10g04221-t1_4221,0.789751257,0.807370407,0.808689483,0.806487768,0.758789474,0.784585874,0.77812603,0.781127364,0.813012447,0.823934739,0.824177154,0.802985736,0.814408034,0.813198242,0.818818994,0.822856905,0.839830069,0.833030322,0.812516957,0.829794821
PaChr4g15167-t1_15167,0.788244574,0.801703945,0.806591751,0.810071797,0.788203616,0.809295037,0.808092935,0.811357858,0.805565407,0.818101597,0.816235175,0.795559007,0.815956076,0.815935431,0.805544516,0.814185904,0.825941467,0.834507717,0.809058429,0.83261108
PaChr5g16002-t1_16002,0.831802145,0.851471404,0.842436952,0.850676622,0.876469149,0.900987155,0.893236565,0.887531854,0.869468876,0.875536334,0.867290703,0.855712165,0.842814821,0.835654721,0.83161045,0.830210123,0.835473649,0.834417172,0.816477585,0.84430909
PaChr1g00795-t1_795,4.004137283,3.86229001,3.91148753,3.964844732,3.936143934,4.01505593,3.72958285,3.731960162,2.582717398,2.774052473,2.749262309,2.77754485,2.530639768,2.469512515,2.405543345,2.32015628,2.738380872,2.746810495,2.822791719,2.753715658
PaChr10g03758-t1_3758,1.168179367,1.083516713,1.143834097,1.296461112,1.011505778,1.029423705,0.998745344,1.045634928,1.070752508,1.179352412,1.100140201,1.113807911,1.277592439,1.265411203,1.221050892,1.173223694,1.023477638,1.019339921,1.0000453,0.99471342
PaChr7g21484-t1_21484,1.160327003,1.179505819,1.144921571,1.172394805,1.12866154,1.11197513,1.144335045,1.154327105,1.227489169,1.22275089,1.224605016,1.22717676,1.41668473,1.449728581,1.371549939,1.329106033,1.24246643,1.263010808,1.263886166,1.285813713
PaChr4g14208-t1_14208,0.911268255,0.933971236,0.926772173,0.913542394,0.925599112,0.947937082,0.937216535,0.938455161,0.966185095,0.986724813,0.982444048,0.968801456,0.892488459,0.883182075,0.902670689,0.898184645,0.83313431,0.837866415,0.811270021,0.828218372
PaChr4g15148-t1_15148,2.060793157,1.97738617,2.061390415,2.067773031,2.037591164,2.083487891,1.913352681,2.029969825,2.029123344,1.993951482,1.973410165,2.038329856,2.142216978,2.193519334,2.185194828,2.177291859,2.334080654,2.376937205,2.410687572,2.352263384
PaCtg1207g32307-t1_32307,0.934668852,0.959200316,0.953665841,0.928930328,0.899459635,0.922713255,0.906289142,0.920182324,1.032998585,1.053898941,1.029409833,1.031866336,0.886697745,0.895592907,0.891775302,0.888135034,0.959295923,0.942880194,0.929457694,0.933918201
PaChr6g19218-t1_19218,0.759675226,0.787983952,0.786736138,0.759991722,0.856441873,0.870693819,0.878392398,0.875968045,0.823599521,0.839088651,0.837633855,0.816708239,0.902373006,0.901761571,0.904438236,0.922610924,0.867955479,0.885707084,0.857657168,0.878154455
PaCtg1715g34876-t1_34876,0.79767569,0.812757432,0.814545041,0.818374542,0.787615948,0.813975848,0.807014094,0.80541021,0.816727822,0.831456982,0.822194875,0.806158858,0.846521023,0.846622234,0.84336234,0.849509875,0.844310328,0.83317167,0.817684328,0.839956807
